0;1
('Zypern', 'Wind', 2039);0.0
('Zypern', 'Wind', 2040);0.0
('Tschechien', 'Biomass', 2020);0.0
('Tschechien', 'Biomass', 2021);0.0
('Tschechien', 'Biomass', 2022);0.0
('Tschechien', 'Biomass', 2023);0.0
('Tschechien', 'Biomass', 2024);0.0
('Tschechien', 'Biomass', 2025);0.0
('Tschechien', 'Biomass', 2026);0.0
('Tschechien', 'Biomass', 2027);0.0
('Tschechien', 'Biomass', 2028);0.0
('Tschechien', 'Biomass', 2029);0.0
('Tschechien', 'Biomass', 2030);0.0
('Tschechien', 'Biomass', 2031);0.0
('Tschechien', 'Biomass', 2032);0.0
('Tschechien', 'Biomass', 2033);0.0
('Tschechien', 'Biomass', 2034);0.0
('Tschechien', 'Biomass', 2035);0.0
('Tschechien', 'Biomass', 2036);0.0
('Tschechien', 'Biomass', 2037);0.0
('Tschechien', 'Biomass', 2038);0.0
('Tschechien', 'Biomass', 2039);0.0
('Tschechien', 'Biomass', 2040);0.0
('Tschechien', 'Geothermal', 2020);0.0
('Tschechien', 'Geothermal', 2021);0.0
('Tschechien', 'Geothermal', 2022);0.0
('Tschechien', 'Geothermal', 2023);0.0
('Tschechien', 'Geothermal', 2024);0.0
('Tschechien', 'Geothermal', 2025);0.0
('Tschechien', 'Geothermal', 2026);0.0
('Tschechien', 'Geothermal', 2027);0.0
('Tschechien', 'Geothermal', 2028);0.0
('Tschechien', 'Geothermal', 2029);0.0
('Tschechien', 'Geothermal', 2030);0.0
('Tschechien', 'Geothermal', 2031);0.0
('Tschechien', 'Geothermal', 2032);0.0
('Tschechien', 'Geothermal', 2033);0.0
('Tschechien', 'Geothermal', 2034);0.0
('Tschechien', 'Geothermal', 2035);0.0
('Tschechien', 'Geothermal', 2036);0.0
('Tschechien', 'Geothermal', 2037);0.0
('Tschechien', 'Geothermal', 2038);0.0
('Tschechien', 'Geothermal', 2039);0.0
('Tschechien', 'Geothermal', 2040);0.0
('Tschechien', 'Hydro', 2020);0.0
('Tschechien', 'Hydro', 2021);0.0
('Tschechien', 'Hydro', 2022);0.0
('Tschechien', 'Hydro', 2023);0.0
('Tschechien', 'Hydro', 2024);0.0
('Tschechien', 'Hydro', 2025);0.0
('Tschechien', 'Hydro', 2026);0.0
('Tschechien', 'Hydro', 2027);0.0
('Tschechien', 'Hydro', 2028);0.0
('Tschechien', 'Hydro', 2029);0.0
('Tschechien', 'Hydro', 2030);0.0
('Tschechien', 'Hydro', 2031);0.0
('Tschechien', 'Hydro', 2032);0.0
('Tschechien', 'Hydro', 2033);0.0
('Tschechien', 'Hydro', 2034);0.0
('Tschechien', 'Hydro', 2035);0.0
('Tschechien', 'Hydro', 2036);0.0
('Tschechien', 'Hydro', 2037);0.0
('Tschechien', 'Hydro', 2038);0.0
('Tschechien', 'Hydro', 2039);0.0
('Tschechien', 'Hydro', 2040);0.0
('Tschechien', 'Other RES', 2020);0.0
('Tschechien', 'Other RES', 2021);0.0
('Tschechien', 'Other RES', 2022);0.0
('Tschechien', 'Other RES', 2023);0.0
('Tschechien', 'Other RES', 2024);0.0
('Tschechien', 'Other RES', 2025);0.0
('Tschechien', 'Other RES', 2026);0.0
('Tschechien', 'Other RES', 2027);0.0
('Tschechien', 'Other RES', 2028);0.0
('Tschechien', 'Other RES', 2029);0.0
('Tschechien', 'Other RES', 2030);0.0
('Tschechien', 'Other RES', 2031);0.0
('Tschechien', 'Other RES', 2032);0.0
('Tschechien', 'Other RES', 2033);0.0
('Tschechien', 'Other RES', 2034);0.0
('Tschechien', 'Other RES', 2035);0.0
('Tschechien', 'Other RES', 2036);0.0
('Tschechien', 'Other RES', 2037);0.0
('Tschechien', 'Other RES', 2038);0.0
('Tschechien', 'Other RES', 2039);0.0
('Tschechien', 'Other RES', 2040);0.0
('Tschechien', 'Solar', 2020);0.0
('Tschechien', 'Solar', 2021);0.0
('Tschechien', 'Solar', 2022);0.0
('Tschechien', 'Solar', 2023);0.0
('Tschechien', 'Solar', 2024);0.0
('Tschechien', 'Solar', 2025);0.0
('Tschechien', 'Solar', 2026);0.0
('Tschechien', 'Solar', 2027);0.0
('Tschechien', 'Solar', 2028);0.0
('Tschechien', 'Solar', 2029);0.0
('Tschechien', 'Solar', 2030);0.0
('Tschechien', 'Solar', 2031);0.0
('Tschechien', 'Solar', 2032);0.0
('Tschechien', 'Solar', 2033);0.0
('Tschechien', 'Solar', 2034);0.0
('Tschechien', 'Solar', 2035);0.0
('Tschechien', 'Solar', 2036);0.0
('Tschechien', 'Solar', 2037);0.0
('Tschechien', 'Solar', 2038);0.0
('Tschechien', 'Solar', 2039);0.0
('Tschechien', 'Solar', 2040);0.0
('Tschechien', 'Wind', 2020);0.0
('Tschechien', 'Wind', 2021);0.0
('Tschechien', 'Wind', 2022);0.0
('Tschechien', 'Wind', 2023);0.0
('Tschechien', 'Wind', 2024);0.0
('Tschechien', 'Wind', 2025);0.0
('Tschechien', 'Wind', 2026);0.0
('Tschechien', 'Wind', 2027);0.0
('Tschechien', 'Wind', 2028);0.0
('Tschechien', 'Wind', 2029);0.0
('Tschechien', 'Wind', 2030);0.0
('Tschechien', 'Wind', 2031);0.0
('Tschechien', 'Wind', 2032);0.0
('Tschechien', 'Wind', 2033);0.0
('Tschechien', 'Wind', 2034);0.0
('Tschechien', 'Wind', 2035);0.0
('Tschechien', 'Wind', 2036);0.0
('Tschechien', 'Wind', 2037);0.0
('Tschechien', 'Wind', 2038);0.0
('Tschechien', 'Wind', 2039);0.0
('Tschechien', 'Wind', 2040);0.0
('Dänemark', 'Biomass', 2020);0.0
('Dänemark', 'Biomass', 2021);0.0
('Dänemark', 'Biomass', 2022);0.0
('Dänemark', 'Biomass', 2023);0.0
('Dänemark', 'Biomass', 2024);0.0
('Dänemark', 'Biomass', 2025);0.0
('Dänemark', 'Biomass', 2026);0.0
('Dänemark', 'Biomass', 2027);0.0
('Dänemark', 'Biomass', 2028);0.0
('Dänemark', 'Biomass', 2029);0.0
('Dänemark', 'Biomass', 2030);0.0
('Dänemark', 'Biomass', 2031);0.0
('Dänemark', 'Biomass', 2032);0.0
('Dänemark', 'Biomass', 2033);0.0
('Dänemark', 'Biomass', 2034);0.0
('Dänemark', 'Biomass', 2035);0.0
('Dänemark', 'Biomass', 2036);0.0
('Dänemark', 'Biomass', 2037);0.0
('Dänemark', 'Biomass', 2038);0.0
('Dänemark', 'Biomass', 2039);0.0
('Dänemark', 'Biomass', 2040);0.0
('Dänemark', 'Geothermal', 2020);0.0
('Dänemark', 'Geothermal', 2021);0.0
('Dänemark', 'Geothermal', 2022);0.0
('Dänemark', 'Geothermal', 2023);0.0
('Dänemark', 'Geothermal', 2024);0.0
('Dänemark', 'Geothermal', 2025);0.0
('Dänemark', 'Geothermal', 2026);0.0
('Dänemark', 'Geothermal', 2027);0.0
